latitude,longitude,region,state,postcode,geometry
6.397782109,100.0901259,Kangar,Perlis,1600,POINT (100.0901258997332 6.397782108778433)
6.495994231,100.1681606,Kangar,Perlis,1604,POINT (100.16816060396276 6.495994231066752)
6.29196475,100.2768165,Kangar,Perlis,1604,POINT (100.27681654906078 6.291964750166085)
6.481337406,100.0922385,Kangar,Perlis,1604,POINT (100.09223852812777 6.481337406454749)
6.488971563,100.1189004,Kangar,Perlis,1604,POINT (100.11890035657532 6.488971563063459)
6.515156506,100.1125098,Kangar,Perlis,1604,POINT (100.11250979370364 6.515156506249916)
6.423665541,100.2340254,Kangar,Perlis,1604,POINT (100.23402536803874 6.423665540612007)
6.30387053,100.1889426,Kangar,Perlis,1604,POINT (100.18894258669656 6.30387053004962)
6.348539768,100.1808031,Kangar,Perlis,1604,POINT (100.18080311094664 6.348539767991132)
6.368958734,100.2617938,Kangar,Perlis,1606,POINT (100.2617937761946 6.368958733927046)
6.499570669,100.3387703,Kangar,Perlis,1606,POINT (100.3387702531632 6.499570669420778)
6.300673048,100.2747739,Kangar,Perlis,1606,POINT (100.27477386049424 6.300673047994825)
6.280077918,100.2192352,Kangar,Perlis,1606,POINT (100.21923520699832 6.280077918213459)
6.541168709,100.2206677,Kangar,Perlis,1606,POINT (100.22066773969918 6.541168708741167)
6.446088122,100.2865964,Kangar,Perlis,1606,POINT (100.2865963666716 6.446088121599427)
6.339495739,100.1166726,Kangar,Perlis,1606,POINT (100.11667262195289 6.339495738927928)
6.424452528,100.0744149,Kangar,Perlis,1606,POINT (100.07441490053276 6.424452528275777)
6.514449126,100.1877274,Kangar,Perlis,1608,POINT (100.18772736530724 6.51444912604179)
6.339359513,100.1536349,Kangar,Perlis,1608,POINT (100.15363491789276 6.33935951302312)
6.588530711,100.2999818,Kangar,Perlis,1608,POINT (100.29998184664592 6.588530711207245)
6.585846663,100.1062146,Kangar,Perlis,1608,POINT (100.10621459700324 6.585846663471635)
6.350556672,100.1428448,Kangar,Perlis,1608,POINT (100.14284478549736 6.350556671894696)
6.396057037,100.0853276,Kangar,Perlis,1608,POINT (100.08532758094329 6.396057036623878)
6.47493362,100.1057521,Kangar,Perlis,1608,POINT (100.1057521253338 6.47493362042649)
6.285953246,100.2215094,Kangar,Perlis,1608,POINT (100.22150935186257 6.28595324616945)
6.573671652,100.3288096,Kangar,Perlis,1609,POINT (100.32880958936244 6.57367165238574)
6.528931506,100.1306933,Kangar,Perlis,1609,POINT (100.13069330525896 6.52893150603438)
6.326997744,100.2449308,Kangar,Perlis,1609,POINT (100.2449307864344 6.326997744419906)
6.530059099,100.1750769,Kangar,Perlis,1609,POINT (100.17507691398318 6.530059098970173)
6.339155602,100.1478715,Kangar,Perlis,1609,POINT (100.14787146813146 6.339155602233944)
6.387801852,100.0354527,Kangar,Perlis,1609,POINT (100.03545265029337 6.387801852124158)
6.30270585,100.0531897,Kangar,Perlis,1609,POINT (100.05318966632696 6.302705850400345)
6.396287565,100.309113,Kangar,Perlis,1609,POINT (100.30911303040698 6.396287564908601)
6.395578756,100.3215256,Kangar,Perlis,1610,POINT (100.321525625446 6.395578755599244)
6.410069978,100.0920535,Kangar,Perlis,1610,POINT (100.09205349423236 6.410069978053572)
6.517826102,100.0863027,Kangar,Perlis,1610,POINT (100.0863027025808 6.517826101743887)
6.412640212,100.3473712,Kangar,Perlis,1610,POINT (100.34737123904574 6.412640211573364)
6.4018456,100.1447336,Kangar,Perlis,1610,POINT (100.14473360352214 6.401845599662352)
6.289997278,100.300967,Kangar,Perlis,1610,POINT (100.30096699003283 6.289997277506672)
6.511482809,100.0814281,Kangar,Perlis,1610,POINT (100.08142813896312 6.511482808549588)
6.436878964,100.0595701,Kangar,Perlis,1610,POINT (100.05957011211416 6.436878963862817)
6.552968532,100.318037,Kangar,Perlis,1612,POINT (100.31803700286642 6.552968532293268)
6.309370302,100.346425,Kangar,Perlis,1612,POINT (100.346425002792 6.309370302265748)
6.348430831,100.1324049,Kangar,Perlis,1612,POINT (100.13240493512592 6.348430830791922)
6.537039319,100.2523178,Kangar,Perlis,1612,POINT (100.2523177883194 6.537039318717124)
6.455492746,100.2337774,Kangar,Perlis,1612,POINT (100.23377737030032 6.455492745787783)
6.573366237,100.1241005,Kangar,Perlis,1612,POINT (100.12410045167898 6.573366236803539)
6.493043053,100.3498771,Kangar,Perlis,1612,POINT (100.34987709907136 6.493043052997295)
6.307807282,100.1487983,Kangar,Perlis,1612,POINT (100.14879827500344 6.307807281529247)
6.523780786,100.0884736,Kangar,Perlis,1614,POINT (100.08847362648174 6.523780786022221)
6.453182166,100.0715528,Kangar,Perlis,1614,POINT (100.07155280674988 6.453182165704216)
6.330669275,100.0997903,Kangar,Perlis,1614,POINT (100.09979034286644 6.330669275284048)
6.512258458,100.2251319,Kangar,Perlis,1614,POINT (100.22513186661232 6.512258458015156)
6.517041878,100.0780312,Kangar,Perlis,1614,POINT (100.0780312125458 6.517041878026981)
6.578086824,100.2686507,Kangar,Perlis,1614,POINT (100.26865070814154 6.578086823772464)
6.337996905,100.2573618,Kangar,Perlis,1614,POINT (100.25736180327692 6.337996905397024)
6.442314429,100.2733714,Kangar,Perlis,1614,POINT (100.27337138427936 6.442314428674563)
6.485508819,100.2948716,Kangar,Perlis,1620,POINT (100.2948716435106 6.485508819099878)
6.464463865,100.3543652,Kangar,Perlis,1620,POINT (100.35436522604114 6.464463865279122)
6.584966304,100.2482477,Kangar,Perlis,1620,POINT (100.24824766919728 6.58496630446432)
6.372880813,100.0419031,Kangar,Perlis,1620,POINT (100.04190312370416 6.372880813114023)
6.291333463,100.13711,Kangar,Perlis,1620,POINT (100.13710999300804 6.291333462795032)
6.500753557,100.3064944,Kangar,Perlis,1620,POINT (100.30649443943798 6.500753556582439)
6.307757143,100.2041553,Kangar,Perlis,1620,POINT (100.20415527340352 6.307757142801441)
6.507467629,100.2369081,Kangar,Perlis,1620,POINT (100.23690814228762 6.507467628849584)
6.386211644,100.1138973,Kangar,Perlis,1622,POINT (100.11389726085444 6.386211643586749)
6.479181981,100.1053908,Kangar,Perlis,1622,POINT (100.10539082585402 6.479181980947426)
6.405700811,100.050797,Kangar,Perlis,1622,POINT (100.05079701914585 6.40570081069551)
6.340487446,100.088558,Kangar,Perlis,1622,POINT (100.08855803912682 6.340487446112297)
6.506177633,100.0927616,Kangar,Perlis,1622,POINT (100.092761559297 6.506177632618907)
6.489295183,100.18868,Kangar,Perlis,1622,POINT (100.18867998732058 6.489295183109911)
6.583364179,100.0401808,Kangar,Perlis,1622,POINT (100.0401808392581 6.583364179046527)
6.413157472,100.080587,Kangar,Perlis,1622,POINT (100.08058703935646 6.41315747232164)
6.337768973,100.0552897,Kangar,Perlis,1626,POINT (100.05528968121088 6.337768973297598)
6.371214419,100.0738658,Kangar,Perlis,1626,POINT (100.07386582849296 6.371214418557243)
6.484951774,100.0819054,Kangar,Perlis,1626,POINT (100.08190540323191 6.484951774384876)
6.465095154,100.1206844,Kangar,Perlis,1626,POINT (100.12068438509442 6.465095153601392)
6.34331016,100.0955268,Kangar,Perlis,1626,POINT (100.0955268387317 6.343310160368626)
6.544685521,100.1130502,Kangar,Perlis,1626,POINT (100.11305022668294 6.544685520704549)
6.42956399,100.254421,Kangar,Perlis,1626,POINT (100.25442098753142 6.429563990461316)
6.331381255,100.3539984,Kangar,Perlis,1626,POINT (100.35399838643887 6.331381255427053)
6.423132222,100.3378295,Kangar,Perlis,1628,POINT (100.33782954236084 6.423132221748291)
6.343200878,100.1010376,Kangar,Perlis,1628,POINT (100.10103763849544 6.34320087820604)
6.524510954,100.0869373,Kangar,Perlis,1628,POINT (100.0869372774238 6.524510954129785)
6.558535059,100.3226002,Kangar,Perlis,1628,POINT (100.32260023426012 6.558535058960128)
6.321929754,100.2770339,Kangar,Perlis,1628,POINT (100.27703385206132 6.321929753698149)
6.347044078,100.189338,Kangar,Perlis,1628,POINT (100.18933795284684 6.347044078402731)
6.370208442,100.264917,Kangar,Perlis,1628,POINT (100.2649169871062 6.370208441860354)
6.348718412,100.2916876,Kangar,Perlis,1628,POINT (100.29168756507976 6.348718411643405)
6.314810014,100.331283,Kangar,Perlis,1630,POINT (100.33128295759398 6.314810013693164)
6.48464551,100.0934158,Kangar,Perlis,1630,POINT (100.09341580712618 6.484645510248316)
6.334769756,100.2398028,Kangar,Perlis,1630,POINT (100.2398028304166 6.334769756123631)
6.349484373,100.0364331,Kangar,Perlis,1630,POINT (100.03643310942476 6.349484373230275)
6.496755552,100.0734031,Kangar,Perlis,1630,POINT (100.07340307894798 6.496755552239677)
6.481634782,100.1828281,Kangar,Perlis,1630,POINT (100.18282811718758 6.481634781575284)
6.352386868,100.2788837,Kangar,Perlis,1630,POINT (100.27888371557296 6.352386868088971)
6.543592348,100.0851031,Kangar,Perlis,1630,POINT (100.08510309803904 6.543592347750425)
6.296312341,100.3504648,Kangar,Perlis,1632,POINT (100.35046479737072 6.296312341467432)
6.495255087,100.1754772,Kangar,Perlis,1632,POINT (100.17547719371532 6.495255086868759)
6.385617473,100.296242,Kangar,Perlis,1632,POINT (100.29624197040113 6.385617473425442)
6.551315506,100.3111915,Kangar,Perlis,1632,POINT (100.31119146491665 6.5513155062426565)
6.290360499,100.0790183,Kangar,Perlis,1632,POINT (100.0790182943089 6.29036049900025)
6.554615247,100.1616784,Kangar,Perlis,1632,POINT (100.16167844315892 6.55461524733266)
6.347515696,100.1385718,Kangar,Perlis,1632,POINT (100.1385717600968 6.347515695525569)
6.397594845,100.1107168,Kangar,Perlis,1632,POINT (100.11071677888584 6.397594845400526)
6.548071959,100.1156893,Kangar,Perlis,1634,POINT (100.11568926039924 6.548071959191904)
6.412412832,100.2402631,Kangar,Perlis,1634,POINT (100.24026314436048 6.412412832203968)
6.546939627,100.346202,Kangar,Perlis,1634,POINT (100.34620203500008 6.546939626684896)
6.560736296,100.3514541,Kangar,Perlis,1634,POINT (100.35145405801148 6.5607362957270094)
6.532860036,100.2292242,Kangar,Perlis,1634,POINT (100.229224209265 6.532860036083023)
6.404334471,100.1834085,Kangar,Perlis,1634,POINT (100.18340851033535 6.404334470951706)
6.408635529,100.2855991,Kangar,Perlis,1634,POINT (100.28559908129856 6.408635528590684)
6.565042056,100.0954706,Kangar,Perlis,1634,POINT (100.0954706086915 6.565042056146149)
6.366703345,100.3441066,Kangar,Perlis,1644,POINT (100.34410656806897 6.3667033453673945)
6.320305482,100.1021045,Kangar,Perlis,1644,POINT (100.10210447425244 6.320305482486448)
6.492384967,100.3388663,Kangar,Perlis,1644,POINT (100.33886629642556 6.4923849671763465)
6.329549405,100.1665297,Kangar,Perlis,1644,POINT (100.16652972098537 6.329549404652728)
6.437536797,100.2110051,Kangar,Perlis,1644,POINT (100.21100512436924 6.437536796951906)
6.56951091,100.3484081,Kangar,Perlis,1644,POINT (100.34840805338614 6.56951090975543)
6.364495859,100.0834255,Kangar,Perlis,1644,POINT (100.0834254814245 6.364495859119065)
6.590561054,100.3002478,Kangar,Perlis,1644,POINT (100.30024777739034 6.590561053590551)
6.396976668,100.1725681,Kangar,Perlis,1646,POINT (100.17256811854864 6.396976668087635)
6.350340495,100.1552162,Kangar,Perlis,1646,POINT (100.15521616711436 6.350340495456668)
6.522513357,100.1468168,Kangar,Perlis,1646,POINT (100.14681678250834 6.522513357422309)
6.347042468,100.0474832,Kangar,Perlis,1646,POINT (100.0474832242721 6.347042468187246)
6.542719836,100.2131502,Kangar,Perlis,1646,POINT (100.21315022386328 6.542719835955756)
6.38675132,100.0670405,Kangar,Perlis,1646,POINT (100.06704052435528 6.386751319797881)
6.302667419,100.1565419,Kangar,Perlis,1646,POINT (100.15654191774978 6.302667419357027)
6.572923102,100.1536332,Kangar,Perlis,1646,POINT (100.15363322002662 6.572923101529294)
6.282743703,100.1128013,Kangar,Perlis,1648,POINT (100.11280127326576 6.282743703441002)
6.332063472,100.2970216,Kangar,Perlis,1648,POINT (100.2970215730691 6.332063471791701)
6.473268452,100.1514588,Kangar,Perlis,1648,POINT (100.15145884128928 6.47326845187954)
6.51804168,100.3326214,Kangar,Perlis,1648,POINT (100.3326214113182 6.518041680254016)
6.375692387,100.3238238,Kangar,Perlis,1648,POINT (100.32382375690972 6.375692386621298)
6.447840217,100.086185,Kangar,Perlis,1648,POINT (100.08618503695656 6.447840216744826)
6.48303485,100.2471607,Kangar,Perlis,1648,POINT (100.24716070926225 6.483034849740223)
6.346281783,100.1772927,Kangar,Perlis,1648,POINT (100.17729274247714 6.346281783027161)
6.51057813,100.3294449,Kangar,Perlis,1660,POINT (100.32944493096416 6.510578129838487)
6.557314595,100.0608483,Kangar,Perlis,1660,POINT (100.06084829945628 6.557314595336487)
6.284703726,100.337438,Kangar,Perlis,1660,POINT (100.33743799981832 6.284703725618622)
6.368140718,100.0376524,Kangar,Perlis,1660,POINT (100.037652434861 6.368140717568825)
6.47165883,100.123004,Kangar,Perlis,1660,POINT (100.12300400838213 6.471658829571284)
6.570266355,100.2913885,Kangar,Perlis,1660,POINT (100.2913884521868 6.570266354889187)
6.323033207,100.2682442,Kangar,Perlis,1660,POINT (100.2682441925907 6.323033206683932)
6.359340138,100.2591487,Kangar,Perlis,1660,POINT (100.25914869985608 6.359340138054718)
6.393371563,100.2101393,Kangar,Perlis,1664,POINT (100.21013927678854 6.393371563034607)
6.308437143,100.0866684,Kangar,Perlis,1664,POINT (100.0866683837898 6.308437143410629)
6.400271649,100.1909567,Kangar,Perlis,1664,POINT (100.19095665393785 6.400271648809684)
6.498609685,100.2920451,Kangar,Perlis,1664,POINT (100.29204509440716 6.498609684717997)
6.438150844,100.1502844,Kangar,Perlis,1664,POINT (100.15028444116165 6.438150843865913)
6.586614873,100.1953462,Kangar,Perlis,1664,POINT (100.19534617514682 6.586614873072758)
6.45588917,100.2432711,Kangar,Perlis,1664,POINT (100.24327111598672 6.45588917014841)
6.368404344,100.2038383,Kangar,Perlis,1664,POINT (100.20383831811112 6.368404344282328)
6.544488934,100.2785351,Kangar,Perlis,1670,POINT (100.27853514468327 6.54448893370788)
6.436264406,100.07684,Kangar,Perlis,1670,POINT (100.07684002680556 6.436264406202139)
6.470219911,100.1230634,Kangar,Perlis,1670,POINT (100.12306337161203 6.470219911492956)
6.48440333,100.3033136,Kangar,Perlis,1670,POINT (100.30331359884772 6.484403330055955)
6.452458372,100.0446701,Kangar,Perlis,1670,POINT (100.04467012995396 6.452458371968566)
6.357652432,100.18429,Kangar,Perlis,1670,POINT (100.18429003151606 6.357652431873458)
6.525528317,100.0522698,Kangar,Perlis,1670,POINT (100.05226982655836 6.525528317015567)
6.309399626,100.0393232,Kangar,Perlis,1670,POINT (100.03932319100691 6.30939962648817)
6.355099858,100.1873173,Kangar,Perlis,1672,POINT (100.18731732946937 6.355099858340893)
6.419158929,100.1889119,Kangar,Perlis,1672,POINT (100.1889119129648 6.419158928828234)
6.304669093,100.236236,Kangar,Perlis,1672,POINT (100.23623602616507 6.304669092797695)
6.554977415,100.2882499,Kangar,Perlis,1672,POINT (100.28824994921224 6.5549774149366495)
6.513864317,100.095099,Kangar,Perlis,1672,POINT (100.09509904592016 6.513864316989564)
6.445646318,100.1419014,Kangar,Perlis,1672,POINT (100.14190141768948 6.445646317654334)
6.458047817,100.2901011,Kangar,Perlis,1672,POINT (100.29010106812322 6.458047816968562)
6.400167178,100.1897175,Kangar,Perlis,1672,POINT (100.18971752429796 6.4001671782225324)
6.292399874,100.1314901,Kangar,Perlis,1673,POINT (100.13149008029173 6.292399873921066)
6.531949654,100.2099608,Kangar,Perlis,1673,POINT (100.20996081077864 6.531949653826968)
6.333386789,100.3098256,Kangar,Perlis,1673,POINT (100.3098255602473 6.333386788557288)
6.538061737,100.3064858,Kangar,Perlis,1673,POINT (100.30648584323762 6.538061736888891)
6.303592813,100.2651117,Kangar,Perlis,1673,POINT (100.26511168781492 6.303592812886622)
6.551786236,100.2657764,Kangar,Perlis,1673,POINT (100.26577643670056 6.551786236288377)
6.442782567,100.1770035,Kangar,Perlis,1673,POINT (100.17700350742524 6.442782566513429)
6.458945143,100.1518992,Kangar,Perlis,1673,POINT (100.15189915526926 6.458945142575566)
6.49749052,100.2026284,Kangar,Perlis,1674,POINT (100.20262836028344 6.497490520403685)
6.564449593,100.157207,Kangar,Perlis,1674,POINT (100.1572070013195 6.564449593249585)
6.408080276,100.2043759,Kangar,Perlis,1674,POINT (100.2043758804778 6.408080275815001)
6.571771827,100.3230044,Kangar,Perlis,1674,POINT (100.32300436964852 6.571771827284358)
6.298545322,100.3509375,Kangar,Perlis,1674,POINT (100.35093752863902 6.298545322183476)
6.587138157,100.1473565,Kangar,Perlis,1674,POINT (100.14735653942128 6.5871381574814)
6.346898111,100.2686944,Kangar,Perlis,1674,POINT (100.2686944204873 6.346898110521413)
6.283710356,100.2837537,Kangar,Perlis,1674,POINT (100.2837536811325 6.283710355602114)
6.367715032,100.1037002,Kangar,Perlis,1676,POINT (100.10370017157814 6.367715032465319)
6.54672758,100.1403651,Kangar,Perlis,1676,POINT (100.14036505154588 6.546727579953729)
6.597680577,100.2812471,Kangar,Perlis,1676,POINT (100.2812471059662 6.597680577319741)
6.420261675,100.2152087,Kangar,Perlis,1676,POINT (100.21520870004558 6.420261674580696)
6.564754909,100.2580803,Kangar,Perlis,1676,POINT (100.25808033654172 6.564754908773394)
6.415316896,100.3293554,Kangar,Perlis,1676,POINT (100.32935538896326 6.4153168957266695)
6.593033807,100.2614706,Kangar,Perlis,1676,POINT (100.26147064284623 6.593033806786577)
6.453671693,100.0922961,Kangar,Perlis,1676,POINT (100.09229614531208 6.453671693095026)
6.304288132,100.2663295,Kangar,Perlis,1680,POINT (100.26632946172984 6.304288132143405)
6.282459355,100.0938408,Kangar,Perlis,1680,POINT (100.09384080976076 6.282459355178934)
6.565906943,100.3356923,Kangar,Perlis,1680,POINT (100.33569226245548 6.565906943058305)
6.326522323,100.0982654,Kangar,Perlis,1680,POINT (100.09826543312845 6.326522322506458)
6.483755432,100.0579971,Kangar,Perlis,1680,POINT (100.0579971121544 6.48375543232068)
6.339198869,100.0356114,Kangar,Perlis,1680,POINT (100.03561136921688 6.3391988686631775)
6.477558512,100.136412,Kangar,Perlis,1680,POINT (100.1364119517652 6.4775585117142604)
6.282633723,100.1847318,Kangar,Perlis,1680,POINT (100.1847318227501 6.282633723009586)
6.441518099,100.1981883,Kangar,Perlis,1694,POINT (100.19818829576124 6.441518099088227)
6.502292823,100.1443727,Kangar,Perlis,1694,POINT (100.1443726879147 6.502292823231928)
6.415788912,100.2781942,Kangar,Perlis,1694,POINT (100.27819423275628 6.415788911860525)
6.489885069,100.1070154,Kangar,Perlis,1694,POINT (100.10701535710032 6.489885069118556)
6.588144584,100.2881526,Kangar,Perlis,1694,POINT (100.28815256395258 6.588144584379161)
6.297066184,100.1460196,Kangar,Perlis,1694,POINT (100.14601960840376 6.297066183833267)
6.531568316,100.1185172,Kangar,Perlis,1694,POINT (100.11851719606898 6.531568315953288)
6.343949147,100.2177064,Kangar,Perlis,1694,POINT (100.21770637416095 6.343949146956116)
6.413257707,100.1296443,Kuala Perlis,Perlis,2000,POINT (100.129644302453 6.413257706831482)
6.417793548,100.1220222,Kuala Perlis,Perlis,2000,POINT (100.12202222521482 6.417793548182662)
